PERIOD  Code,PERIOD  Detail,SHOPNAME,PRODUCT,BRAND,MODEL,SALES,PRICE,CHANNELNAME,SHOPSIZE1,REGION,CITY
2403M,Maret 2024,GRAHA PHONE SHOP,PHABLETS,INFINIX,NOTE 30 PRO 256/8GB X678B DUAL NFC LTE,3,2700000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,GRAHA PHONE SHOP,PHABLETS,INFINIX,SMART 7 64/4GB DUAL LTE,10,1300000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,GRAHA PHONE SHOP,PHABLETS,INFINIX,SMART 8 128/4GB X6525 DUAL LTE,5,1400000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,GRAHA PHONE SHOP,PHABLETS,OPPO,A18 128/4GB CPH2591 DUAL LTE,5,1599000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,GRAHA PHONE SHOP,PHABLETS,OPPO,A38 128/4GB CPH2579 DUAL LTE,3,1999000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,GRAHA PHONE SHOP,PHABLETS,OPPO,A58 128/8GB CPH2577 DUAL NFC LTE,2,3000000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,GRAHA PHONE SHOP,PHABLETS,OPPO,A98 256/8GB CPH2529 DUAL NFC 5G,2,4299000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,GRAHA PHONE SHOP,PHABLETS,REALME,C53 128/6GB DUAL NFC LTE,4,2000000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,GRAHA PHONE SHOP,PHABLETS,REALME,C55 128/6GB DUAL LTE,4,2200000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,GRAHA PHONE SHOP,PHABLETS,REALME,C55 256/8GB DUAL NFC LTE,2,2300000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,GRAHA PHONE SHOP,PHABLETS,REDMI,12 128/8GB DUAL LTE,4,2200000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,GRAHA PHONE SHOP,PHABLETS,REDMI,12 256/8GB DUAL LTE,2,2400000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,GRAHA PHONE SHOP,PHABLETS,REDMI,13C 128/6GB DUAL NFC LTE,6,1500000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,GRAHA PHONE SHOP,PHABLETS,REDMI,13C 256/8GB DUAL NFC LTE,4,1900000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,GRAHA PHONE SHOP,PHABLETS,REDMI,A2 32/3GB DUAL 4G,2,1000000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,GRAHA PHONE SHOP,PHABLETS,REDMI,A2 64/3GB DUAL LTE,1,1100000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,GRAHA PHONE SHOP,PHABLETS,REDMI,NOTE 12 PRO 256/8GB DUAL NFC 5G,2,3800000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,GRAHA PHONE SHOP,PHABLETS,SAMSUNG,GALAXY A05 64/4GB SMA055F DUAL LTE,5,1399000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,GRAHA PHONE SHOP,PHABLETS,SAMSUNG,GALAXY A05S 128/6GB SMA057F DUAL LTE,5,2200000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,GRAHA PHONE SHOP,PHABLETS,SAMSUNG,GALAXY A34 128/8GB SMA346E DUAL NFC 5G,2,4599000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,GRAHA PHONE SHOP,PHABLETS,SAMSUNG,GALAXY A34 256/8GB SMA346E DUAL NFC 5G,2,4800000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,GRAHA PHONE SHOP,PHABLETS,SAMSUNG,GALAXY A54 256/8GB SMA546E DUAL NFC 5G,2,5800000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,GRAHA PHONE SHOP,PHABLETS,VIVO,V29 256/8GB DUAL NFC 5G,1,6000000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,GRAHA PHONE SHOP,PHABLETS,VIVO,V29E 256/8GB DUAL NFC 5G,2,4399000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,GRAHA PHONE SHOP,PHABLETS,VIVO,Y17S 128/6GB DUAL LTE,4,1800000,Mobile Phone Specialists,MEDIUM,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,HAJI SELL,PHABLETS,APPLE,IPHONE 11 128/4GB SIM/ESIM NFC LTE,3,8499000,Mobile Phone Specialists,SMALL,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,HAJI SELL,PHABLETS,APPLE,IPHONE 11 64/4GB SIM/ESIM NFC LTE,3,6999000,Mobile Phone Specialists,SMALL,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,HAJI SELL,PHABLETS,OPPO,A18 128/4GB CPH2591 DUAL LTE,2,1499000,Mobile Phone Specialists,SMALL,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,HAJI SELL,PHABLETS,OPPO,A38 128/4GB CPH2579 DUAL LTE,1,1999000,Mobile Phone Specialists,SMALL,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,HAJI SELL,PHABLETS,OPPO,A58 128/6GB CPH2577 DUAL NFC LTE,2,2399000,Mobile Phone Specialists,SMALL,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,HAJI SELL,PHABLETS,OPPO,A58 128/8GB CPH2577 DUAL NFC LTE,1,2799000,Mobile Phone Specialists,SMALL,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,HAJI SELL,PHABLETS,OPPO,A78 256/8GB CPH2565 DUAL NFC LTE,1,3399000,Mobile Phone Specialists,SMALL,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,HAJI SELL,PHABLETS,OPPO,A79 256/8GB CPH2557 DUAL NFC 5G,2,3799000,Mobile Phone Specialists,SMALL,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,HAJI SELL,PHABLETS,POCO,M5 128/4GB DUAL NFC LTE,2,1499000,Mobile Phone Specialists,SMALL,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,HAJI SELL,PHABLETS,REDMI,13C 128/6GB DUAL NFC LTE,2,1499000,Mobile Phone Specialists,SMALL,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,HAJI SELL,PHABLETS,REDMI,13C 256/8GB DUAL NFC LTE,2,1799000,Mobile Phone Specialists,SMALL,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,HAJI SELL,PHABLETS,REDMI,NOTE 12 128/8GB DUAL NFC LTE,1,2299000,Mobile Phone Specialists,SMALL,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,HAJI SELL,PHABLETS,REDMI,NOTE 12 PRO 256/8GB DUAL NFC 5G,1,4099000,Mobile Phone Specialists,SMALL,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,HAJI SELL,PHABLETS,SAMSUNG,GALAXY A05 128/4GB SMA055F DUAL LTE,1,1699000,Mobile Phone Specialists,SMALL,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,HAJI SELL,PHABLETS,SAMSUNG,GALAXY A05 128/6GB SMA055F DUAL LTE,2,1899000,Mobile Phone Specialists,SMALL,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,HAJI SELL,PHABLETS,SAMSUNG,GALAXY A05S 128/6GB SMA057F DUAL LTE,2,2299000,Mobile Phone Specialists,SMALL,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,HAJI SELL,PHABLETS,SAMSUNG,GALAXY A15 128/8GB SMA155F DUAL NFC LTE,2,2899000,Mobile Phone Specialists,SMALL,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,HAJI SELL,PHABLETS,SAMSUNG,GALAXY A15 256/8GB SMA156E DUAL NFC 5G,1,3299000,Mobile Phone Specialists,SMALL,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,HAJI SELL,PHABLETS,SAMSUNG,GALAXY A25 128/8GB SMA256E DUAL NFC 5G,1,3999000,Mobile Phone Specialists,SMALL,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,HAJI SELL,PHABLETS,SAMSUNG,GALAXY A25 256/8GB SMA256E DUAL NFC 5G,1,4399000,Mobile Phone Specialists,SMALL,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,HAJI SELL,PHABLETS,SAMSUNG,GALAXY A54 128/8GB SMA546E DUAL NFC 5G,2,5599000,Mobile Phone Specialists,SMALL,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,HAJI SELL,PHABLETS,SAMSUNG,GALAXY A54 256/8GB SMA546E DUAL NFC 5G,2,5999000,Mobile Phone Specialists,SMALL,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,HAJI SELL,PHABLETS,VIVO,Y27S 256/8GB DUAL NFC LTE,2,2799000,Mobile Phone Specialists,SMALL,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,HAJI SELL,PHABLETS,VIVO,Y36 256/8GB DUAL NFC LTE,2,2999000,Mobile Phone Specialists,SMALL,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,KURNIA SELL,PHABLETS,APPLE,IPHONE 11 128/4GB SIM/ESIM NFC LTE,10,8499000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,KURNIA SELL,PHABLETS,APPLE,IPHONE 11 64/4GB SIM/ESIM NFC LTE,8,6999000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,KURNIA SELL,PHABLETS,APPLE,IPHONE 13 128/4GB SIM/ESIM NFC 5G,6,9999000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,KURNIA SELL,PHABLETS,APPLE,IPHONE 15 PRO 256/8GB SIM/ESIM NFC 5G,2,18999000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,KURNIA SELL,PHABLETS,APPLE,IPHONE 15 PRO MAX 256/8GB SIM/ESIM NFC 5G,9,22999000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,KURNIA SELL,PHABLETS,INFINIX,HOT 30 128/8GB X6831 DUAL NFC LTE,8,1995000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,KURNIA SELL,PHABLETS,INFINIX,HOT 30I 128/8GB X669D DUAL NFC LTE,4,1499000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,KURNIA SELL,PHABLETS,INFINIX,NOTE 40 256/8GB X6853 DUAL NFC LTE,7,2799000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,KURNIA SELL,PHABLETS,INFINIX,SMART 8 128/4GB X6525 DUAL LTE,5,1299000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,KURNIA SELL,PHABLETS,ITEL,P40 64/4GB DUAL LTE,12,1250000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,KURNIA SELL,PHABLETS,ITEL,S23 128/8GB DUAL LTE,5,1100000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,KURNIA SELL,PHABLETS,OPPO,A18 128/4GB CPH2591 DUAL LTE,10,1599000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,KURNIA SELL,PHABLETS,OPPO,A38 128/6GB CPH2579 DUAL LTE,5,2099000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,KURNIA SELL,PHABLETS,OPPO,A58 128/6GB CPH2577 DUAL NFC LTE,3,2399000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,KURNIA SELL,PHABLETS,OPPO,A58 128/8GB CPH2577 DUAL NFC LTE,6,2699000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,KURNIA SELL,PHABLETS,OPPO,A78 128/8GB CPH2483 DUAL NFC 5G,7,3999000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,KURNIA SELL,PHABLETS,OPPO,A78 256/8GB CPH2565 DUAL NFC LTE,6,3399000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,KURNIA SELL,PHABLETS,OPPO,A79 256/8GB CPH2557 DUAL NFC 5G,8,3799000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,KURNIA SELL,PHABLETS,OPPO,RENO11 256/8GB CPH2599 DUAL NFC 5G,17,5999000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,KURNIA SELL,PHABLETS,OPPO,RENO11 F 256/8GB CPH2603 DUAL NFC 5G,7,4599000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,KURNIA SELL,PHABLETS,POCO,X6 256/12GB DUAL NFC 5G,11,4500000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,KURNIA SELL,PHABLETS,POCO,X6 PRO 512/12GB DUAL NFC 5G,9,4900000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,KURNIA SELL,PHABLETS,REALME,C51 128/4GB DUAL LTE,7,1499000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,KURNIA SELL,PHABLETS,REALME,C53 128/6GB DUAL NFC LTE,3,2199000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,KURNIA SELL,PHABLETS,REALME,NOTE 50 64/4GB DUAL LTE,8,1250000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,KURNIA SELL,PHABLETS,REDMI,13C 128/6GB DUAL NFC LTE,9,1500000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,KURNIA SELL,PHABLETS,REDMI,13C 256/8GB DUAL NFC LTE,7,1800000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,KURNIA SELL,PHABLETS,REDMI,A2 32/3GB DUAL 4G,9,995000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,KURNIA SELL,PHABLETS,REDMI,A2 64/3GB DUAL LTE,5,1100000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,KURNIA SELL,PHABLETS,REDMI,A3 128/4GB DUAL LTE,7,1125000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,KURNIA SELL,PHABLETS,REDMI,NOTE 13 256/8GB DUAL NFC 5G,6,3199000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,KURNIA SELL,PHABLETS,REDMI,NOTE 13 256/8GB DUAL NFC LTE,5,2799000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,KURNIA SELL,PHABLETS,REDMI,NOTE 13 PRO 256/8GB DUAL NFC LTE,5,3799000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,KURNIA SELL,PHABLETS,REDMI,NOTE 13 PRO 256/8GB DUAL/ESIM NFC 5G,17,4399000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,KURNIA SELL,PHABLETS,REDMI,NOTE 13 PRO PLUS 512/12GB DUAL/ESIM NFC 5G,8,5999000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,KURNIA SELL,PHABLETS,SAMSUNG,GALAXY A05 128/6GB SMA055F DUAL LTE,8,1599000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,KURNIA SELL,PHABLETS,SAMSUNG,GALAXY A05 64/4GB SMA055F DUAL LTE,4,1399000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,KURNIA SELL,PHABLETS,SAMSUNG,GALAXY A05S 128/6GB SMA057F DUAL LTE,7,2199000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,KURNIA SELL,PHABLETS,SAMSUNG,GALAXY A15 128/8GB SMA155F DUAL NFC LTE,3,2699000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,KURNIA SELL,PHABLETS,SAMSUNG,GALAXY A15 256/8GB SMA156E DUAL NFC 5G,10,3599000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,KURNIA SELL,PHABLETS,SAMSUNG,GALAXY A24 128/8GB SMA245F DUAL NFC LTE,15,3499000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,KURNIA SELL,PHABLETS,SAMSUNG,GALAXY A25 128/8GB SMA256E DUAL NFC 5G,4,3999000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,KURNIA SELL,PHABLETS,SAMSUNG,GALAXY A25 256/8GB SMA256E DUAL NFC 5G,8,4399000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,KURNIA SELL,PHABLETS,SAMSUNG,GALAXY A34 128/8GB SMA346E DUAL NFC 5G,12,4999000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,KURNIA SELL,PHABLETS,SAMSUNG,GALAXY A34 256/8GB SMA346E DUAL NFC 5G,13,4699000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,KURNIA SELL,PHABLETS,SAMSUNG,GALAXY A54 128/8GB SMA546E DUAL NFC 5G,7,5599000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,KURNIA SELL,PHABLETS,SAMSUNG,GALAXY A54 256/8GB SMA546E DUAL NFC 5G,7,5999000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,KURNIA SELL,PHABLETS,SAMSUNG,GALAXY A55 256/12GB SMA556E DUAL/ESIM NFC 5G,8,6899000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,KURNIA SELL,PHABLETS,SAMSUNG,GALAXY A55 256/8GB SMA556E DUAL/ESIM NFC 5G,8,5999000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,KURNIA SELL,PHABLETS,SAMSUNG,GALAXY S24 PLUS 256/12GB SMS926B DUAL/ESIM NFC 5G,5,16999000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,KURNIA SELL,PHABLETS,SAMSUNG,GALAXY S24 PLUS 512/12GB SMS926B DUAL/ESIM NFC 5G,5,15999000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,KURNIA SELL,PHABLETS,SAMSUNG,GALAXY S24 ULTRA 256/12GB SMS928B DUAL/ESIM NFC 5G,8,21999000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,KURNIA SELL,PHABLETS,SAMSUNG,GALAXY Z FLIP5 256/8GB SMF731B SIM/ESIM NFC 5G,9,15500000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,KURNIA SELL,PHABLETS,TECNO,POVA 5 PRO 256/8GB DUAL NFC 5G,6,2499000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,KURNIA SELL,PHABLETS,TECNO,SPARK 10 PRO 128/8GB DUAL NFC LTE,7,1499000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,KURNIA SELL,PHABLETS,TECNO,SPARK 10 PRO 256/8GB DUAL NFC LTE,1,1699000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,KURNIA SELL,PHABLETS,TECNO,SPARK 10C 64/4GB DUAL NFC LTE,1,1250000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,KURNIA SELL,PHABLETS,TECNO,SPARK 20 PRO PLUS 256/8GB DUAL NFC LTE,10,2650000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,KURNIA SELL,PHABLETS,TECNO,SPARK 20C 128/4GB DUAL NFC LTE,6,1200000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,KURNIA SELL,PHABLETS,VIVO,V30 256/8GB DUAL NFC 5G,5,5999000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,KURNIA SELL,PHABLETS,VIVO,V30 512/12GB DUAL NFC 5G,2,6999000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,KURNIA SELL,PHABLETS,VIVO,V30 PRO 512/12GB V2319 DUAL NFC 5G,8,8999000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,KURNIA SELL,PHABLETS,VIVO,Y03 128/4GB DUAL LTE,4,1499000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,KURNIA SELL,PHABLETS,VIVO,Y03 64/4GB DUAL LTE,3,1299000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,KURNIA SELL,PHABLETS,VIVO,Y100 128/8GB DUAL NFC 5G,9,3899000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,KURNIA SELL,PHABLETS,VIVO,Y100 256/8GB DUAL NFC 5G,12,4199000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,KURNIA SELL,PHABLETS,VIVO,Y17S 128/6GB DUAL LTE,18,1599000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,KURNIA SELL,PHABLETS,VIVO,Y17S 64/4GB DUAL LTE,5,1399000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,KURNIA SELL,PHABLETS,VIVO,Y27S 128/8GB DUAL NFC LTE,8,2399000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,KURNIA SELL,PHABLETS,VIVO,Y36 256/8GB DUAL NFC 5G,9,3299000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,KURNIA SELL,PHABLETS,VIVO,Y36 256/8GB DUAL NFC LTE,3,2999000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,KURNIA SELL,PHABLETS,XIAOMI,13T 256/12GB DUAL/ESIM NFC 5G,9,6499000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,KURNIA SELLULAR,PHABLETS,APPLE,IPHONE 11 128/4GB SIM/ESIM NFC LTE,12,8499000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,KURNIA SELLULAR,PHABLETS,APPLE,IPHONE 11 64/4GB SIM/ESIM NFC LTE,8,6999000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,KURNIA SELLULAR,PHABLETS,APPLE,IPHONE 13 128/4GB SIM/ESIM NFC 5G,6,9999000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,KURNIA SELLULAR,PHABLETS,APPLE,IPHONE 15 PRO 256/8GB SIM/ESIM NFC 5G,2,18999000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,KURNIA SELLULAR,PHABLETS,APPLE,IPHONE 15 PRO MAX 256/8GB SIM/ESIM NFC 5G,5,22999000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,KURNIA SELLULAR,PHABLETS,INFINIX,HOT 30 128/8GB X6831 DUAL NFC LTE,2,1995000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,KURNIA SELLULAR,PHABLETS,INFINIX,HOT 30I 128/8GB X669D DUAL NFC LTE,8,1499000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,KURNIA SELLULAR,PHABLETS,INFINIX,NOTE 40 256/8GB X6853 DUAL NFC LTE,7,2799000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
2403M,Maret 2024,KURNIA SELLULAR,PHABLETS,INFINIX,SMART 8 128/4GB X6525 DUAL LTE,15,1299000,Mobile Phone Specialists,LARGE,CENTRAL JAVA,"SEMARANG, KOTA"
